company,rating,title,pros,cons,reviewer_title,reviewer_location,datetime,is_current_job
Capgemini,1,Stay Away,Super worklife balance if not on project,"Poor supporting business functions. 
HR not responsive. 
Onboarding experience was horrible.
Lack of training / project opportunities. Projects are outsourced back to India. This is just an outpost for projects in the region.
Lack of career growth here. 
Management do not nurture people.
You can get better pay and benefits at a competitor firm
Being a Singaporean/PR, you just help them get more Epass
Being on the bench for a long time can be normal unless you make the effort to find a project. 
No engagement manager here.", Consultant, Singapore,19-Jul-19,TRUE
Capgemini,5,Excellent Company with lots of opportunities for employees.,"Good learning scope.
Employee centric HR policies.
Competitive salaries.
HR addresses employee concerns.
Top notch clients.
Focus on quality.
Definitely a place to learn and grow.","Administrative processes not streamlined.
Strategic management not effective.
Need to strengthen footprints on IOT, Analytics, Cloud solutions and related cutting edge technologies.", Developer, Singapore,12-Jun-18,TRUE
Capgemini,5,Grad.,"- Some very talented individuals in the organisation
- Exposure to more senior roles
- Senior graduates in non-financial provide good mentorship for new grads.
- Worklife balance.
- Leadership does not look down on graduates / relatively open-door concept.","- Absence of training / professional development opportunities.
- Lack of good project management talent.
- More local graduates/staff needed
- Shared functions are way below par.", Consultant, Singapore,4-Jun-19,TRUE
Capgemini,5,Capgemini Review,"1) A people focused organisation which lets the Employee chose the career path and work towards the development goal. 
2) Strong values which focus on delivering value to the clients 
3) A company that is willing to reinvent itself continuously and work towards the client needs",1) It takes a while to understand the how the organisational works. It is not straightforward., Senior Manager, Singapore,3-Jan-20,TRUE
Capgemini,2,Much to be improved in terms of employee engagement and centricity,"Decent clients and projects. If you find a fit with the culture of the firm, it is possible to thrive.",Lack of diversity in leadership. Locals sidelined for opportunities. No genuine intent to develop careers of employees., , Singapore,5-Jul-19,TRUE
Capgemini,3,"Good place to learn, but you need to be lucky to get a good supervisor",Opportunities to learn and transfer to other functions. Great consulting methodologies and tools,No long term vision. Your fortunes depend on your reporting manager, Consulting Manager, Singapore,25-Mar-09,FALSE
Capgemini,2,Deployed in a client site,#NAME?,"- Most probably you will be deployed at a client site.
- Experience you gain will totally depend on the people working at the client office", Consultant, Singapore,10-Jun-20,TRUE
Capgemini,3,Functional Architect,"1) Professional Work environment
2) you get your incentive as promised","If you are working in a project, the pressure is too high and with no work life balance", Functional Architect, Singapore,26-Aug-18,TRUE
Capgemini,1,Go Somewhere Else,You get a monthly salary so you won’t be homeless,"Everything negative you read is true, and everything positive is planted by the management. Competitor companies are shocked to hear about the Capgemini culture and practices", Anonymous Employee, Singapore,18-Jun-19,TRUE
Capgemini,1,Not a good company,"- good medical coverage
- free drinks in the fridge","- poor HR, doesn't reply emails and need to be pushed
- extremely poor bonuses
- poor salary hike
- pro-foreigner, pro-indian company, join if you legitly love indians.", Anonymous Employee, Singapore,29-Jul-18,TRUE
Capgemini,5,Good working enviroment,"Good at following up activities and best support for other teams members. Good company to work , good reputation and culture.",No inconveniences caused and no troubles, Associate Consultant, Singapore,4-Aug-19,TRUE
Capgemini,4,friendly and open culture,friendly collegues. Training made available but need to ensure one takes them well. work life balance,career paths are limited and can be a constrain, Manager, Singapore,15-Jun-19,TRUE
Capgemini,5,"Manager, Testing",Excellent platform to begin with and your learning curve with new techs are really vital in the career,Salary hikes are not on market standards, Anonymous Employee, Singapore,16-Dec-19,TRUE
Capgemini,4,Great place to work,"Great empowerment, transforming & expanding organisation providing great opportunities",Branding needs to be taken to the next level, Anonymous Employee, Singapore,2-Aug-19,TRUE
Capgemini,4,Manager,"Growth opportunities 
Good CRM projects 
High energy",Review local back office functions, Manager, Singapore,2-Apr-19,TRUE
Capgemini,4,Capgemini,"Great Collaborative environment.
Content based Delivery
Teams across disciplines enable agile solutions and delivery","Challenges out of the box thinking
Works like a start up", Head Eeterprise Applications, Singapore,6-Jan-20,TRUE
Capgemini,5,A leading long-term employer,"Diversity of work
Opportunities for progression
Merit based rewards",Demanding clients that stretch your abilities, Anonymous Employee, Singapore,14-Jan-20,TRUE
